UA,NAME,UA00,UA00NAME,POPPT,HUPT,AREAPT,AREALANDPT,UAPOP,UAHU,UAAREA,UAAREALAND,UA00POP,UA00HU,UA00AREA,UA00AREALAND,UAPOPPCT,UAHUPCT,UAAREAPCT,UAAREALANDPCT,UA00POPPCT,UA00HUPCT,UA00AREAPCT,UA00AREALANDPCT
99999,"Not in a 2010 urban area",11485,"Bunker Hill, IN",136,28,2367373,2358841,,,,,2933,1415,5238917,5230385,,,,,4.64,1.98,45.19,45.10
99999,"Not in a 2010 urban area",11512,"Bunkie, LA",1,1,50182,50182,,,,,3898,1800,4725929,4722126,,,,,0.03,0.06,1.06,1.06
99999,"Not in a 2010 urban area",11539,"Buras-Triumph, LA",525,244,8034237,7807223,,,,,4074,1925,28248223,27748187,,,,,12.89,12.68,28.44,28.14
99999,"Not in a 2010 urban area",11566,"Burgaw, NC",147,84,976733,976733,,,,,3087,1134,4832626,4832626,,,,,4.76,7.41,20.21,20.21
99999,"Not in a 2010 urban area",11593,"Burkburnett, TX",451,168,4574735,4574735,,,,,10214,4454,16872199,16872199,,,,,4.42,3.77,27.11,27.11
99999,"Not in a 2010 urban area",11620,"Burley, ID",185,70,1759508,1759508,,,,,13452,5066,16615767,16106734,,,,,1.38,1.38,10.59,10.92
99999,"Not in a 2010 urban area",11647,"Burlington, CO",38,15,798243,798243,,,,,4216,1473,4352413,4352413,,,,,0.90,1.02,18.34,18.34
99999,"Not in a 2010 urban area",11674,"Burlington, IA--IL",484,194,6024397,6013888,,,,,28342,13186,37064961,36997248,,,,,1.71,1.47,16.25,16.25
99999,"Not in a 2010 urban area",11701,"Burlington, KS",41,23,235156,228960,,,,,2431,1194,3749791,3741254,,,,,1.69,1.93,6.27,6.12
99999,"Not in a 2010 urban area",11728,"Burlington, NC",1520,679,12884557,12565227,,,,,102170,45350,168188164,166816998,,,,,1.49,1.50,7.66,7.53
99999,"Not in a 2010 urban area",11755,"Burlington, VT",2279,1193,14483543,14215738,,,,,111392,47019,160647195,158711048,,,,,2.05,2.54,9.02,8.96
99999,"Not in a 2010 urban area",11782,"Burlington, WI",1054,428,13113949,12711961,,,,,23661,10306,44587939,41976188,,,,,4.45,4.15,29.41,30.28
99999,"Not in a 2010 urban area",11809,"Burnet, TX",35,12,485781,485781,,,,,3898,1694,5206287,5186734,,,,,0.90,0.71,9.33,9.37
99999,"Not in a 2010 urban area",11836,"Burney, CA",176,58,4961019,4958704,,,,,2985,1316,9083041,9080726,,,,,5.90,4.41,54.62,54.61
99999,"Not in a 2010 urban area",11863,"Burns, OR",273,143,1693166,1693166,,,,,3889,1972,6088619,6088619,,,,,7.02,7.25,27.81,27.81
99999,"Not in a 2010 urban area",11890,"Bushnell, FL",176,80,2220878,1948872,,,,,2966,1519,7581174,7309168,,,,,5.93,5.27,29.29,26.66
99999,"Not in a 2010 urban area",11917,"Bushnell, IL",108,83,6327989,6327989,,,,,3137,1453,9867531,9847695,,,,,3.44,5.71,64.13,64.26
99999,"Not in a 2010 urban area",11944,"Butler, IN",87,31,3027838,3027838,,,,,2660,1074,5440311,5440311,,,,,3.27,2.89,55.66,55.66
99999,"Not in a 2010 urban area",11971,"Butler, MO",38,26,226554,226554,,,,,3560,1737,4214802,4209814,,,,,1.07,1.50,5.38,5.38
99999,"Not in a 2010 urban area",11998,"Butler, PA",1981,825,13336250,13310853,,,,,39000,18323,76269657,76186167,,,,,5.08,4.50,17.49,17.47
99999,"Not in a 2010 urban area",12025,"Butner, NC",29,15,4177423,4177423,,,,,8381,1303,14343417,14316325,,,,,0.35,1.15,29.12,29.18
99999,"Not in a 2010 urban area",12052,"Butte-Silver Bow, MT",183,73,3013631,3013631,,,,,29814,14717,39688809,39688809,,,,,0.61,0.50,7.59,7.59
99999,"Not in a 2010 urban area",12079,"Byron, IL",153,83,1525061,1525061,,,,,5593,2199,9511462,9511462,,,,,2.74,3.77,16.03,16.03
99999,"Not in a 2010 urban area",12106,"Byron, MN",3,1,84359,84359,,,,,4268,1653,3220439,3220439,,,,,0.07,0.06,2.62,2.62
99999,"Not in a 2010 urban area",12133,"Cactus, TX",44,10,135116,135116,,,,,2944,841,1497605,1497605,,,,,1.49,1.19,9.02,9.02
99999,"Not in a 2010 urban area",12160,"Cadillac, MI",188,133,647924,647924,,,,,11244,5657,17859375,17856178,,,,,1.67,2.35,3.63,3.63
99999,"Not in a 2010 urban area",12187,"Cadiz, KY",22,14,230246,220756,,,,,2622,1191,4951980,4929888,,,,,0.84,1.18,4.65,4.48
99999,"Not in a 2010 urban area",12214,"Cadiz, OH",156,70,1572455,1566207,,,,,2568,1245,5605360,5598780,,,,,6.07,5.62,28.05,27.97
99999,"Not in a 2010 urban area",12241,"Cairo, GA",74,47,1048368,1044409,,,,,9082,3775,16404695,16298697,,,,,0.81,1.25,6.39,6.41
99999,"Not in a 2010 urban area",12268,"Cairo, IL",24,10,2311038,2298282,,,,,2825,1590,5753033,5740277,,,,,0.85,0.63,40.17,40.04
99999,"Not in a 2010 urban area",12295,"Calais, ME",30,13,211467,211467,,,,,2401,1304,4115861,4115861,,,,,1.25,1.00,5.14,5.14
99999,"Not in a 2010 urban area",12322,"Caldwell, OH",22,12,696120,688272,,,,,5325,1355,6315977,6278113,,,,,0.41,0.89,11.02,10.96
99999,"Not in a 2010 urban area",12349,"Caldwell, TX",23,9,150411,150411,,,,,2875,1188,4145352,4133896,,,,,0.80,0.76,3.63,3.64
99999,"Not in a 2010 urban area",12403,"Caledonia, NY",2540,1126,4772210,4757365,,,,,2540,1126,4772210,4757365,,,,,100.00,100.00,100.00,100.00
99999,"Not in a 2010 urban area",12430,"Calexico, CA",0,0,41516,41516,,,,,32771,9159,15489864,15489864,,,,,0.00,0.00,0.27,0.27
99999,"Not in a 2010 urban area",12457,"Calhoun, GA",1053,425,11162668,11129917,,,,,20291,8291,46085432,46052681,,,,,5.19,5.13,24.22,24.17
99999,"Not in a 2010 urban area",12484,"Calhoun City, MS",2468,1102,6009132,6009132,,,,,2468,1102,6009132,6009132,,,,,100.00,100.00,100.00,100.00
99999,"Not in a 2010 urban area",12511,"California, MO",87,36,533680,532212,,,,,4034,1834,5424260,5420163,,,,,2.16,1.96,9.84,9.82
99999,"Not in a 2010 urban area",12538,"California, PA",1285,609,19927250,19878319,,,,,14676,6484,37526007,37477076,,,,,8.76,9.39,53.10,53.04
99999,"Not in a 2010 urban area",12565,"California City, CA",8,5,263241,263241,,,,,10352,4653,17066811,16903289,,,,,0.08,0.11,1.54,1.56
99999,"Not in a 2010 urban area",12592,"Calipatria, CA",4164,0,1284849,1284849,,,,,4164,0,1284849,1284849,,,,,100.00,0.00,100.00,100.00
99999,"Not in a 2010 urban area",12619,"Calipatria North (California State Prison), CA",1,4,1334806,1334806,,,,,3539,1120,3973818,3973818,,,,,0.03,0.36,33.59,33.59
99999,"Not in a 2010 urban area",12646,"Calistoga, CA",0,0,22384,14320,,,,,5152,2316,6770614,6715404,,,,,0.00,0.00,0.33,0.21
99999,"Not in a 2010 urban area",12673,"Calvert Beach-Long Beach, MD",14,7,697150,616320,,,,,6120,2332,14405791,14269102,,,,,0.23,0.30,4.84,4.32
99999,"Not in a 2010 urban area",12700,"Camano, WA",459,190,2880967,2880967,,,,,4352,2217,10703783,10575178,,,,,10.55,8.57,26.92,27.24
99999,"Not in a 2010 urban area",12727,"Camano West, WA",127,142,722077,722077,,,,,3111,1983,6848117,6848117,,,,,4.08,7.16,10.54,10.54
99999,"Not in a 2010 urban area",12754,"Camarillo, CA",535,56,9228798,9228798,,,,,70377,27316,55434749,55395118,,,,,0.76,0.21,16.65,16.66
99999,"Not in a 2010 urban area",12781,"Cambria, CA",129,58,1043736,1043736,,,,,5521,3743,8630612,8630612,,,,,2.34,1.55,12.09,12.09
99999,"Not in a 2010 urban area",12808,"Cambridge, MD",92,42,1769963,1757228,,,,,12510,6375,17235603,17043796,,,,,0.74,0.66,10.27,10.31
99999,"Not in a 2010 urban area",12835,"Cambridge, MN",88,37,4133807,3887049,,,,,10524,4371,17927894,17445318,,,,,0.84,0.85,23.06,22.28
99999,"Not in a 2010 urban area",12862,"Cambridge, OH",500,229,6959982,6939286,,,,,15392,7547,30495134,30464456,,,,,3.25,3.03,22.82,22.78
99999,"Not in a 2010 urban area",12889,"Cambridge City, IN",0,0,177262,154368,,,,,3695,1722,8310337,7917019,,,,,0.00,0.00,2.13,1.95
99999,"Not in a 2010 urban area",12916,"Camden, AR",337,183,4938718,4795734,,,,,11043,5538,26440092,26297108,,,,,3.05,3.30,18.68,18.24
99999,"Not in a 2010 urban area",12943,"Camden, ME",225,160,2069847,2059472,,,,,4080,2626,9240817,9226244,,,,,5.51,6.09,22.40,22.32
99999,"Not in a 2010 urban area",12970,"Camden, SC",1017,451,9812693,9501938,,,,,16733,7787,47655817,47316173,,,,,6.08,5.79,20.59,20.08
99999,"Not in a 2010 urban area",12997,"Camden, TN",80,38,610949,610949,,,,,3367,1675,9050974,9050974,,,,,2.38,2.27,6.75,6.75
99999,"Not in a 2010 urban area",13024,"Camdenton, MO",571,582,1709461,1709461,,,,,3854,2024,7558060,7558060,,,,,14.82,28.75,22.62,22.62
99999,"Not in a 2010 urban area",13051,"Cameron, MO",149,96,1916621,1909148,,,,,9014,2684,9483295,9464447,,,,,1.65,3.58,20.21,20.17
99999,"Not in a 2010 urban area",13078,"Cameron, TX",9,6,281433,281433,,,,,5142,2196,7709217,7709217,,,,,0.18,0.27,3.65,3.65
99999,"Not in a 2010 urban area",13105,"Cameron Park, CA",459,168,3003438,2972955,,,,,25525,10239,36768286,36531122,,,,,1.80,1.64,8.17,8.14
99999,"Not in a 2010 urban area",13132,"Camilla, GA",358,137,3757113,3757113,,,,,6922,2123,15758069,15758069,,,,,5.17,6.45,23.84,23.84
99999,"Not in a 2010 urban area",13159,"Campbellsville, KY",465,171,5475094,5466008,,,,,11808,5292,24012138,23705783,,,,,3.94,3.23,22.80,23.06
99999,"Not in a 2010 urban area",13186,"Canajoharie, NY",86,44,888282,858159,,,,,5642,2643,9128998,9071503,,,,,1.52,1.66,9.73,9.46
99999,"Not in a 2010 urban area",13213,"Canandaigua, NY",1081,508,5391214,5391214,,,,,21313,10617,35797194,35657494,,,,,5.07,4.78,15.06,15.12
99999,"Not in a 2010 urban area",13240,"Cannon Falls, MN",103,43,748038,701340,,,,,3798,1765,5880430,5788055,,,,,2.71,2.44,12.72,12.12
99999,"Not in a 2010 urban area",13267,"Canon City, CO",193,106,4443049,4443049,,,,,24920,10024,41966525,41966525,,,,,0.77,1.06,10.59,10.59
99999,"Not in a 2010 urban area",13294,"Canton, IL",10,3,935495,935495,,,,,12385,5841,15451645,15451645,,,,,0.08,0.05,6.05,6.05
99999,"Not in a 2010 urban area",13321,"Canton, MS",463,180,7198667,7036510,,,,,13369,4773,20863480,20521807,,,,,3.46,3.77,34.50,34.29
99999,"Not in a 2010 urban area",13348,"Canton, NY",0,0,107474,107474,,,,,6151,1779,6962433,6962433,,,,,0.00,0.00,1.54,1.54
99999,"Not in a 2010 urban area",13375,"Canton, OH",1705,754,19690574,19690574,,,,,259438,118025,374867399,372284260,,,,,0.66,0.64,5.25,5.29
99999,"Not in a 2010 urban area",13402,"Canton, SD",127,58,838041,838041,,,,,2627,1191,2867403,2867403,,,,,4.83,4.87,29.23,29.23
99999,"Not in a 2010 urban area",13429,"Canton, TX",119,59,979437,872745,,,,,3091,1316,6061234,5944387,,,,,3.85,4.48,16.16,14.68
99999,"Not in a 2010 urban area",13456,"Canyon, TX",152,65,3134880,3114054,,,,,13219,5549,17765656,17731080,,,,,1.15,1.17,17.65,17.56
99999,"Not in a 2010 urban area",13483,"Canyon Lake, TX",44,22,255753,255753,,,,,4457,2783,14052172,14036798,,,,,0.99,0.79,1.82,1.82
99999,"Not in a 2010 urban area",13510,"Cape Coral, FL",1962,1192,15936620,14803329,,,,,381304,233414,505631772,477817540,,,,,0.51,0.51,3.15,3.10
99999,"Not in a 2010 urban area",13537,"Cape Girardeau, MO--IL",553,196,7250775,7250775,,,,,49599,21693,64901918,64761084,,,,,1.11,0.90,11.17,11.20
99999,"Not in a 2010 urban area",13564,"Carbondale, CO",64,24,2069846,2069846,,,,,6730,2434,6003886,6003886,,,,,0.95,0.99,34.48,34.48
99999,"Not in a 2010 urban area",13591,"Carbondale, IL",968,463,10048371,9914959,,,,,27159,13400,38143783,37227903,,,,,3.56,3.46,26.34,26.63
99999,"Not in a 2010 urban area",13618,"Carey, OH",91,40,897659,897659,,,,,3593,1605,4443937,4443937,,,,,2.53,2.49,20.20,20.20
99999,"Not in a 2010 urban area",13645,"Caribou, ME",190,90,1136890,1136890,,,,,3888,1955,5805305,5759779,,,,,4.89,4.60,19.58,19.74
99999,"Not in a 2010 urban area",13672,"Carleton, MI",824,339,4206057,4206057,,,,,3591,1557,8590254,8470814,,,,,22.95,21.77,48.96,49.65
99999,"Not in a 2010 urban area",13699,"Carlinville, IL",57,25,2407224,2407224,,,,,5593,2584,9363952,9363952,,,,,1.02,0.97,25.71,25.71
99999,"Not in a 2010 urban area",13726,"Carlisle, IN",624,280,858668,858668,,,,,624,280,858668,858668,,,,,100.00,100.00,100.00,100.00
99999,"Not in a 2010 urban area",13753,"Carlisle, IA",77,29,698224,696682,,,,,4001,1595,3874127,3829787,,,,,1.92,1.82,18.02,18.19
99999,"Not in a 2010 urban area",13780,"Carlisle, PA",1590,649,12663056,12441834,,,,,39309,16954,53107387,52520718,,,,,4.04,3.83,23.84,23.69
99999,"Not in a 2010 urban area",13807,"Carlsbad, NM",355,157,13700851,13692363,,,,,27310,11773,54293858,53835860,,,,,1.30,1.33,25.23,25.43
99999,"Not in a 2010 urban area",13834,"Carlyle, IL",76,35,5313898,5313898,,,,,4334,1912,10992053,10992053,,,,,1.75,1.83,48.34,48.34
99999,"Not in a 2010 urban area",13861,"Carmi, IL",30,18,3609132,3609132,,,,,5489,2670,9419260,9404648,,,,,0.55,0.67,38.32,38.38
99999,"Not in a 2010 urban area",13888,"Carmichaels, PA",274,113,4129043,4129043,,,,,4174,1954,11229676,11229676,,,,,6.56,5.78,36.77,36.77
99999,"Not in a 2010 urban area",13915,"Caro, MI",262,155,2309882,2309882,,,,,4978,2377,10036286,10036286,,,,,5.26,6.52,23.02,23.02
99999,"Not in a 2010 urban area",13942,"Carolina Shores, NC--SC",59,175,2984268,2845236,,,,,8690,8529,26289429,25957627,,,,,0.68,2.05,11.35,10.96
99999,"Not in a 2010 urban area",13969,"Carrizo Springs, TX",165,75,4213240,4213240,,,,,6100,2377,12795308,12755772,,,,,2.70,3.16,32.93,33.03
99999,"Not in a 2010 urban area",13996,"Carroll, IA",28,15,1479450,1479450,,,,,9628,4544,11087947,11087947,,,,,0.29,0.33,13.34,13.34
99999,"Not in a 2010 urban area",14023,"Carrollton, GA",843,363,8571305,8571305,,,,,36097,14756,88566914,87571484,,,,,2.34,2.46,9.68,9.79
99999,"Not in a 2010 urban area",14050,"Carrollton, KY",214,78,5385640,5302988,,,,,5125,2178,11800337,11695211,,,,,4.18,3.58,45.64,45.34
99999,"Not in a 2010 urban area",14077,"Carrollton, MO",84,39,225857,225857,,,,,3216,1622,3756077,3756077,,,,,2.61,2.40,6.01,6.01
99999,"Not in a 2010 urban area",14104,"Carrollton, OH",111,50,743644,743644,,,,,3428,1588,6361809,6361809,,,,,3.24,3.15,11.69,11.69
99999,"Not in a 2010 urban area",14131,"Carson City, MI",1168,552,8061045,7976663,,,,,1168,552,8061045,7976663,,,,,100.00,100.00,100.00,100.00
99999,"Not in a 2010 urban area",14158,"Carson City, NV",573,252,10530646,10343061,,,,,61427,25852,72901744,72557905,,,,,0.93,0.97,14.44,14.25
99999,"Not in a 2010 urban area",14185,"Cartersville, GA",892,359,11053164,11053164,,,,,42880,17281,99279396,99279396,,,,,2.08,2.08,11.13,11.13
99999,"Not in a 2010 urban area",14212,"Carthage, IL",34,16,198585,198585,,,,,2502,1275,3638127,3638127,,,,,1.36,1.25,5.46,5.46
99999,"Not in a 2010 urban area",14239,"Carthage, MS",178,70,2736699,2736699,,,,,4109,1413,8905335,8905335,,,,,4.33,4.95,30.73,30.73
99999,"Not in a 2010 urban area",14266,"Carthage, MO",142,78,1872140,1861609,,,,,14675,5898,18694875,18684344,,,,,0.97,1.32,10.01,9.96
99999,"Not in a 2010 urban area",14293,"Carthage, NY",220,92,4557845,4557845,,,,,6301,2743,12848899,12828616,,,,,3.49,3.35,35.47,35.53
99999,"Not in a 2010 urban area",14320,"Carthage, TN",441,188,2134643,2134643,,,,,3606,1644,8045468,8045468,,,,,12.23,11.44,26.53,26.53
99999,"Not in a 2010 urban area",14347,"Carthage, TX",159,78,2319534,2319534,,,,,5818,2557,12482891,12482891,,,,,2.73,3.05,18.58,18.58
99999,"Not in a 2010 urban area",14374,"Caruthersville, MO",209,127,1098716,1096207,,,,,5988,2657,8397385,8394609,,,,,3.49,4.78,13.08,13.06
99999,"Not in a 2010 urban area",14401,"Casa Grande, AZ",244,113,9837251,9837251,,,,,37273,17553,42407548,42407548,,,,,0.65,0.64,23.20,23.20
99999,"Not in a 2010 urban area",14428,"Casey, IL",165,76,5564003,5564003,,,,,2898,1441,9516930,9516930,,,,,5.69,5.27,58.46,58.46
99999,"Not in a 2010 urban area",14455,"Cashmere, WA",440,190,2643014,2623046,,,,,5036,1997,9495050,9475082,,,,,8.74,9.51,27.84,27.68
99999,"Not in a 2010 urban area",14482,"Casper, WY",353,155,12797339,12797339,,,,,61530,27474,68291121,68290806,,,,,0.57,0.56,18.74,18.74
99999,"Not in a 2010 urban area",14509,"Cass City, MI",2396,1171,2944337,2944337,,,,,2396,1171,2944337,2944337,,,,,100.00,100.00,100.00,100.00
99999,"Not in a 2010 urban area",14536,"Cassville, MO",110,46,874194,874194,,,,,3770,1620,8415304,8405726,,,,,2.92,2.84,10.39,10.40
99999,"Not in a 2010 urban area",14563,"Castle Rock, CO",95,34,842740,842740,,,,,34496,13182,51384398,51384398,,,,,0.28,0.26,1.64,1.64
99999,"Not in a 2010 urban area",14590,"Castroville, TX",85,42,790839,760768,,,,,3861,1573,8842545,8764899,,,,,2.20,2.67,8.94,8.68
99999,"Not in a 2010 urban area",14617,"Catalina, AZ",423,226,2476942,2476942,,,,,13723,7263,26797826,26797826,,,,,3.08,3.11,9.24,9.24
99999,"Not in a 2010 urban area",14644,"Catskill, NY",1833,1005,8749000,8749000,,,,,7283,3686,16038772,16038772,,,,,25.17,27.27,54.55,54.55
99999,"Not in a 2010 urban area",14671,"Cazenovia, NY",392,228,4721357,4721357,,,,,3506,1416,8808056,8808056,,,,,11.18,16.10,53.60,53.60
99999,"Not in a 2010 urban area",14698,"Cedar City, UT",8,6,145214,145214,,,,,25199,9406,22071612,22071612,,,,,0.03,0.06,0.66,0.66
99999,"Not in a 2010 urban area",14725,"Cedar Hill Lakes, MO",953,401,5597377,5569567,,,,,5088,1961,18818878,18732367,,,,,18.73,20.45,29.74,29.73
99999,"Not in a 2010 urban area",14752,"Cedar Rapids, IA",690,279,8025795,8025795,,,,,158636,71549,154443740,153784784,,,,,0.43,0.39,5.20,5.22
99999,"Not in a 2010 urban area",14779,"Cedar Springs, MI",8,4,48492,48492,,,,,2760,1065,3043900,2880511,,,,,0.29,0.38,1.59,1.68
99999,"Not in a 2010 urban area",14806,"Cedartown, GA",328,86,2678461,2678461,,,,,12315,4880,22551496,22475519,,,,,2.66,1.76,11.88,11.92
99999,"Not in a 2010 urban area",14833,"Cedarville, OH",17,7,1193722,1183080,,,,,4052,770,3895211,3820905,,,,,0.42,0.91,30.65,30.96
99999,"Not in a 2010 urban area",14860,"Celina, OH",545,220,9531097,9504570,,,,,15480,7004,22427767,22337235,,,,,3.52,3.14,42.50,42.55
99999,"Not in a 2010 urban area",14887,"Center, TX",69,32,722351,722351,,,,,5014,2075,13851580,13851580,,,,,1.38,1.54,5.21,5.21
99999,"Not in a 2010 urban area",14914,"Centerville, IA",116,50,256349,256349,,,,,5242,2702,6541257,6541257,,,,,2.21,1.85,3.92,3.92
99999,"Not in a 2010 urban area",14941,"Centinela (California State Prison), CA",0,0,114972,114972,,,,,0,0,114972,114972,,,,,0.00,0.00,100.00,100.00
99999,"Not in a 2010 urban area",14968,"Central City, NE",54,57,411092,411092,,,,,2781,1347,3620837,3620837,,,,,1.94,4.23,11.35,11.35
99999,"Not in a 2010 urban area",14995,"Central City--Greenville, KY",639,300,7519237,7316653,,,,,10137,4642,24645586,24403508,,,,,6.30,6.46,30.51,29.98
99999,"Not in a 2010 urban area",15022,"Centralia, IL",1909,163,12296430,12234988,,,,,18245,8009,36827884,36697329,,,,,10.46,2.04,33.39,33.34
99999,"Not in a 2010 urban area",15049,"Centralia, MO",67,26,2303957,2303957,,,,,3800,1657,6260419,6260419,,,,,1.76,1.57,36.80,36.80
99999,"Not in a 2010 urban area",15076,"Centralia, WA",519,242,6417053,6244744,,,,,34257,14583,60024243,59215949,,,,,1.52,1.66,10.69,10.55
99999,"Not in a 2010 urban area",15103,"Century, FL--AL",267,150,3521855,3509897,,,,,3452,863,10179675,10119217,,,,,7.73,17.38,34.60,34.69
99999,"Not in a 2010 urban area",15130,"Chadron, NE",80,39,762578,762578,,,,,5351,2335,5086858,5086858,,,,,1.50,1.67,14.99,14.99
99999,"Not in a 2010 urban area",15157,"Chaffee, MO",82,43,4727195,4713228,,,,,2975,1375,7565850,7547716,,,,,2.76,3.13,62.48,62.45
99999,"Not in a 2010 urban area",15184,"Chambersburg, PA",839,348,9133549,9133549,,,,,42246,18428,70603739,70579198,,,,,1.99,1.89,12.94,12.94
99999,"Not in a 2010 urban area",15211,"Champaign, IL",34,18,7356810,7356250,,,,,135138,59416,106722971,106347418,,,,,0.03,0.03,6.89,6.92
99999,"Not in a 2010 urban area",15238,"Chandler, OK",21,11,81957,81957,,,,,2486,1149,5084425,5060583,,,,,0.84,0.96,1.61,1.62
99999,"Not in a 2010 urban area",15265,"Chanute, KS",22,16,202030,202030,,,,,8905,4081,9115809,9115809,,,,,0.25,0.39,2.22,2.22
99999,"Not in a 2010 urban area",15292,"Chaparral, NM",176,78,1147232,1147232,,,,,9218,2999,20588447,20588447,,,,,1.91,2.60,5.57,5.57
99999,"Not in a 2010 urban area",15319,"Chardon, OH",1567,648,15541742,15229674,,,,,9072,4076,36074381,35657705,,,,,17.27,15.90,43.08,42.71
99999,"Not in a 2010 urban area",15346,"Chariton, IA",272,138,3942524,3942524,,,,,4152,2042,9319636,9319636,,,,,6.55,6.76,42.30,42.30
99999,"Not in a 2010 urban area",15373,"Charles City, IA",7,4,2034844,2034844,,,,,7297,3592,9668461,9625010,,,,,0.10,0.11,21.05,21.14
99999,"Not in a 2010 urban area",15400,"Charleston, IL",268,127,6938546,6938546,,,,,21174,8299,23688176,23669374,,,,,1.27,1.53,29.29,29.31
99999,"Not in a 2010 urban area",15427,"Charleston, MS",0,0,58948,58948,,,,,2924,1197,5052758,5032696,,,,,0.00,0.00,1.17,1.17
99999,"Not in a 2010 urban area",15454,"Charleston, MO",72,40,486242,486242,,,,,4226,1834,4617048,4617048,,,,,1.70,2.18,10.53,10.53
99999,"Not in a 2010 urban area",15481,"Charleston, WV",6734,3031,43854607,43554877,,,,,176859,84565,292126730,290478963,,,,,3.81,3.58,15.01,14.99
99999,"Not in a 2010 urban area",15508,"Charleston--North Charleston, SC",1856,1050,27727472,27636981,,,,,464568,208607,599096033,596775249,,,,,0.40,0.50,4.63,4.63
99999,"Not in a 2010 urban area",15535,"Charlestown, IN",386,171,4809143,4768240,,,,,6028,2634,10608292,10549690,,,,,6.40,6.49,45.33,45.20
99999,"Not in a 2010 urban area",15562,"Charlestown, NH",114,53,342292,342292,,,,,2770,1237,6434499,6434499,,,,,4.12,4.28,5.32,5.32
99999,"Not in a 2010 urban area",15589,"Charlestown town, RI",97,216,1236379,1233595,,,,,2569,2575,9407954,9300201,,,,,3.78,8.39,13.14,13.26
99999,"Not in a 2010 urban area",15616,"Charlevoix, MI",68,41,859668,859668,,,,,4173,3161,10972945,10972945,,,,,1.63,1.30,7.83,7.83
99999,"Not in a 2010 urban area",15643,"Charlotte, MI",161,80,1451248,1441995,,,,,11937,5128,17978477,17557986,,,,,1.35,1.56,8.07,8.21
99999,"Not in a 2010 urban area",15670,"Charlotte, NC--SC",1221,582,10575901,10402054,,,,,953169,407966,1131299573,1123808934,,,,,0.13,0.14,0.93,0.93
