"msa_id","msa_name","pop_estimate_msa","year","median_household_income_msa","percent_commuting_msa","percent_unemployed_msa","percent_no_insurance_msa","percent_below_poverty_level","gdp_msa","intptlat","intptlon","ua_census_id","ua_sq_miles_2010","ua_fta_name","transit_modes","total_transit_expenses","total_fares","directional_route_miles","vehicle_hours","vehicle_miles","passenger_miles","passenger_trips","total_stations_2017","total_funding","federal_funding","state_funding","local_funding","other_funding","per_capita_gdp","pmt_per_vrm","pmt_per_vrh","per_capita_vrm","per_capita_vrh","per_capita_pmt","per_capita_upt"
19740,"Denver-Aurora, CO Metro Area",2466591,2007,58875,4.7,3.9,NA,NA,145535700000,NA,NA,"23527",668,"Denver-Aurora, CO","Rail",40500432,17969949,70,466423,8721265,119749823,18655496,441,524340777,154617717,0,287870490,81852570,59002.7694092778,13.7307859582297,256.740818956184,3.53575643469063,0.189096206059294,48.5487148051704,7.56327092736493
19740,"Denver-Aurora, CO Metro Area",2466591,2007,58875,4.7,3.9,NA,NA,145535700000,NA,NA,"23527",668,"Denver-Aurora, CO","Other",38667903,2497123,0,712455,12143529,21715566,1573978,NA,524340777,154617717,0,287870490,81852570,59002.7694092778,1.78824178704559,30.479912415521,4.92320331988562,0.288841968530656,8.80387790274107,0.638118763913434
19740,"Denver-Aurora, CO Metro Area",2466591,2007,58875,4.7,3.9,NA,NA,145535700000,NA,NA,"23527",668,"Denver-Aurora, CO","Bus",266072700,58675609,4914.7,2794724,38609744,396495470,73966662,42,524340777,154617717,0,287870490,81852570,59002.7694092778,10.2693110319509,141.872853992022,15.6530790876963,1.13303097270687,160.74633775928,29.9874044784887
19740,"Denver-Aurora, CO Metro Area",2466591,2007,58875,4.7,3.9,NA,NA,145535700000,NA,NA,"23527",668,"Seattle, WA","Bus",266072700,58675609,4914.7,2794724,38609744,396495470,73966662,42,524340777,154617717,0,287870490,81852570,59002.7694092778,10.2693110319509,141.872853992022,15.6530790876963,1.13303097270687,160.74633775928,29.9874044784887
19740,"Denver-Aurora, CO Metro Area",2466591,2007,58875,4.7,3.9,NA,NA,145535700000,NA,NA,"18856",188,"Charleston, SC","Bus",19205647,2948551,963,213877,3441890,24974628,3497847,5,35000014,7940425,9538765,13755157,3765667,59002.7694092778,7.25607965391108,116.770985192424,1.39540361575956,0.0867095517659798,10.1251597853069,1.41808958193718
19740,"Denver-Aurora, CO Metro Area",2466591,2007,58875,4.7,3.9,NA,NA,145535700000,NA,NA,"18856",188,"Colorado Springs, CO","Other",4641757,346293,0,121290,1685647,1703704,245038,NA,35000014,7940425,9538765,13755157,3765667,59002.7694092778,1.01071220724149,14.0465331024817,0.683391368897397,0.0491731300406107,0.690711998868073,0.0993427771365419
19740,"Denver-Aurora, CO Metro Area",2466591,2007,58875,4.7,3.9,NA,NA,145535700000,NA,NA,"18856",188,"Colorado Springs, CO","Bus",19205647,2948551,963,213877,3441890,24974628,3497847,5,35000014,7940425,9538765,13755157,3765667,59002.7694092778,7.25607965391108,116.770985192424,1.39540361575956,0.0867095517659798,10.1251597853069,1.41808958193718
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832400000,42.7218478,-83.2008463,"23824",1337,"Atlanta, GA","Bus",247596929,36572885,3114.7,1931679,27448607,284323292,48055249,12,331534865,56480573,98121992,133481512,43450788,47415.3414188225,10.3583869301637,147.189720445271,6.14393771857412,0.432375874967992,63.641284163818,10.7564094930782
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832400000,42.7218478,-83.2008463,"23824",1337,"Atlanta, GA","Other",28968967,1908013,0,380112,5459524,8154159,1032180,NA,331534865,56480573,98121992,133481512,43450788,47415.3414188225,1.49356592259692,21.4519904659679,1.22202833204106,0.0850820755342028,1.82517987318448,0.231037211992501
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832400000,42.7218478,-83.2008463,"23824",1337,"Detroit, MI","Other",28968967,1908013,0,380112,5459524,8154159,1032180,NA,331534865,56480573,98121992,133481512,43450788,47415.3414188225,1.49356592259692,21.4519904659679,1.22202833204106,0.0850820755342028,1.82517987318448,0.231037211992501
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832400000,42.7218478,-83.2008463,"23824",1337,"Detroit, MI","Bus",247596929,36572885,3114.7,1931679,27448607,284323292,48055249,12,331534865,56480573,98121992,133481512,43450788,47415.3414188225,10.3583869301637,147.189720445271,6.14393771857412,0.432375874967992,63.641284163818,10.7564094930782
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832400000,42.7218478,-83.2008463,"23824",1337,"Detroit, MI","Rail",12827644,1068241,2.9,56932,552640,3543035,2307804,26,331534865,56480573,98121992,133481512,43450788,47415.3414188225,6.41110849739433,62.2327513524907,0.12369974697779,0.0127433301877163,0.793052498974839,0.516565523440816
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832400000,42.7218478,-83.2008463,"29872",236,"Flint, MI","Other",11042591,991784,0,218942,4125536,6826835,649248,NA,32601654,9936929,9922800,8882810,3859115,47415.3414188225,1.65477528253298,31.1810205442537,0.923436159792568,0.0490067132361236,1.52807933222192,0.145323923939339
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832400000,42.7218478,-83.2008463,"29872",236,"Flint, MI","Bus",13243072,2428313,315.3,161074,2934735,15914446,4629815,3,32601654,9936929,9922800,8882810,3859115,47415.3414188225,5.42278808819195,98.8020785477482,0.656894138945544,0.0360538742123274,3.562197711877,1.03631105973867
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832400000,42.7218478,-83.2008463,"02602",160,"Ann Arbor, MI","Bus",24732989,4532329,259.1,282578,3282588,32112561,11298526,16,29683016,2828358,10442922,9825855,6585881,47415.3414188225,9.7826961531572,113.641405204935,0.734755546164466,0.0632506280788398,7.18789025497404,2.52899682871668
19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,2007,52542,1.5,6.8,NA,NA,211832400000,42.7218478,-83.2008463,"02602",160,"Ann Arbor, MI","Other",4023776,456867,0,107725,1532979,714834,206919,NA,29683016,2828358,10442922,9825855,6585881,47415.3414188225,0.466303843692575,6.63572986771873,0.343133168830099,0.0241125420584512,0.160004315523888,0.0463155543299388
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1189113,2007,64355,2.8,4,NA,NA,81301900000,41.7186503,-72.5739191,"37243",516,"Hartford, CT","Other",14479522,4485109,0,410486,9019257,36648799,1508746,NA,113504845,23493870,63022402,3833625,23154948,68371.8872806874,4.06339446808091,89.2814834123454,7.58486115280886,0.345203525653155,30.8202828494853,1.26879951695087
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1189113,2007,64355,2.8,4,NA,NA,81301900000,41.7186503,-72.5739191,"37243",516,"Hartford, CT","Bus",50398743,15601540,1478.8,617049,8337110,63987518,14171906,4,113504845,23493870,63022402,3833625,23154948,68371.8872806874,7.67502383919608,103.699249168218,7.0112007857958,0.518915359599971,53.811133172373,11.9180481585854
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1189113,2007,64355,2.8,4,NA,NA,81301900000,41.7186503,-72.5739191,"37243",516,"Hartford, CT","Rail",10917972,1333213,101.2,13066,588755,9086541,466406,27,113504845,23493870,63022402,3833625,23154948,68371.8872806874,15.4334842166946,695.434027246288,0.495121153330255,0.01098802216442,7.6414445052741,0.392230174928707
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1189113,2007,64355,2.8,4,NA,NA,81301900000,41.7186503,-72.5739191,"83926",349,"Springfield, MA-CT","Other",7804284,480803,0,191787,3333561,2174822,299529,NA,40547409,10470827,18459371,6054132,5563079,68371.8872806874,0.652402040940604,11.3397779828664,2.80340135882797,0.161285765103905,1.82894476807503,0.251892797404452
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1189113,2007,64355,2.8,4,NA,NA,81301900000,41.7186503,-72.5739191,"83926",349,"Springfield, MA-CT","Bus",24231344,4893142,599,321476,4213207,34586977,10214398,4,40547409,10470827,18459371,6054132,5563079,68371.8872806874,8.20918056008167,107.588053229479,3.54315107142887,0.270349411704354,29.0863668970064,8.58993047759128
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1189113,2007,64355,2.8,4,NA,NA,81301900000,41.7186503,-72.5739191,"62407",306,"New Haven, CT","Other",7654498,158671,0,138338,1688993,1788325,288129,NA,38039031,4194883,23187970,2057965,8598213,68371.8872806874,1.05881137458829,12.9272145036071,1.42038056938239,0.11633713532692,1.50391510310626,0.242305819547848
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1189113,2007,64355,2.8,4,NA,NA,81301900000,41.7186503,-72.5739191,"62407",306,"New Haven, CT","Bus",25738552,6825669,344.3,299628,3513659,24377097,8187284,0,38039031,4194883,23187970,2057965,8598213,68371.8872806874,6.937809559778,81.3578737634667,2.95485710777697,0.25197605273847,20.500235890113,6.88520266787093
26420,"Houston-Sugar Land-Baytown, TX Metro Area",5629127,2007,52988,2.6,4,NA,NA,380315300000,29.8010046,-95.34262,"40429",1660,"Houston, TX","Bus",273606295,48663093,3914.7,2734432,39521879,495839425,85833968,848,596781037,98832915,38916,424915314,72993892,67562.0393712915,12.5459476509201,181.331781152356,7.02096062142496,0.48576484417566,88.0846044155692,15.2481846652243
26420,"Houston-Sugar Land-Baytown, TX Metro Area",5629127,2007,52988,2.6,4,NA,NA,380315300000,29.8010046,-95.34262,"40429",1660,"Houston, TX","Other",40026407,4748593,0,1041292,22980880,80477361,3443678,NA,596781037,98832915,38916,424915314,72993892,67562.0393712915,3.50192686267889,77.2860648117915,4.08249449692643,0.184982857910294,14.2965971455254,0.611760580281809
26420,"Houston-Sugar Land-Baytown, TX Metro Area",5629127,2007,52988,2.6,4,NA,NA,380315300000,29.8010046,-95.34262,"40429",1660,"Houston, TX","Rail",15049823,3689489,14.8,63550,877433,28317753,11708960,312,596781037,98832915,38916,424915314,72993892,67562.0393712915,32.2734077701659,445.598001573564,0.155873726068003,0.0112894948008812,5.03057632204781,2.08006676701378
26420,"Houston-Sugar Land-Baytown, TX Metro Area",5629127,2007,52988,2.6,4,NA,NA,380315300000,29.8010046,-95.34262,"19755",133,"Conroe-The Woodlands, TX","Bus",0,0,0,0,0,0,0,6,0,0,0,0,0,67562.0393712915,NA,NA,0,0,0,0
26420,"Houston-Sugar Land-Baytown, TX Metro Area",5629127,2007,52988,2.6,4,NA,NA,380315300000,29.8010046,-95.34262,"87220",76,"San Angelo, TX","Other",1754067,63156,0,21420,418656,753421,41333,NA,1909641,822646,909078,103900,74017,67562.0393712915,1.79961830237713,35.1737161531279,0.0743731665673914,0.00380520816105233,0.13384331176042,0.00734270163028832
26420,"Houston-Sugar Land-Baytown, TX Metro Area",5629127,2007,52988,2.6,4,NA,NA,380315300000,29.8010046,-95.34262,"87220",76,"San Angelo, TX","Bus",0,0,0,0,0,0,0,0,1909641,822646,909078,103900,74017,67562.0393712915,NA,NA,0,0,0,0
26420,"Houston-Sugar Land-Baytown, TX Metro Area",5629127,2007,52988,2.6,4,NA,NA,380315300000,29.8010046,-95.34262,"87220",76,"Texas City, TX","Bus",0,0,0,0,0,0,0,0,1909641,822646,909078,103900,74017,67562.0393712915,NA,NA,0,0,0,0
26420,"Houston-Sugar Land-Baytown, TX Metro Area",5629127,2007,52988,2.6,4,NA,NA,380315300000,29.8010046,-95.34262,"87220",76,"Texas City, TX","Other",1754067,63156,0,21420,418656,753421,41333,NA,1909641,822646,909078,103900,74017,67562.0393712915,1.79961830237713,35.1737161531279,0.0743731665673914,0.00380520816105233,0.13384331176042,0.00734270163028832
26900,"Indianapolis-Carmel, IN Metro Area",1697964,2007,53101,0.8,3.9,NA,NA,102415400000,39.6987235,-86.2599944,"41212",706,"Indianapolis, IN","Other",10619202,446826,0,183121,3247956,3247545,303865,NA,53478059,12695527,9628888,19603051,11550593,60316.5909289007,0.999873458876906,17.7344215027222,1.91285327604119,0.10784739841363,1.91261122143932,0.178958446704406
26900,"Indianapolis-Carmel, IN Metro Area",1697964,2007,53101,0.8,3.9,NA,NA,102415400000,39.6987235,-86.2599944,"41212",706,"Indianapolis, IN","Bus",37078362,8464844,794.6,437853,6132767,44059896,9105201,4,53478059,12695527,9628888,19603051,11550593,60316.5909289007,7.18434207593408,100.627141986009,3.61183570440834,0.257869424793459,25.9486632225418,5.36242287822357
26900,"Indianapolis-Carmel, IN Metro Area",1697964,2007,53101,0.8,3.9,NA,NA,102415400000,39.6987235,-86.2599944,"41212",706,"New Orleans, LA","Bus",37078362,8464844,794.6,437853,6132767,44059896,9105201,4,53478059,12695527,9628888,19603051,11550593,60316.5909289007,7.18434207593408,100.627141986009,3.61183570440834,0.257869424793459,25.9486632225418,5.36242287822357
27260,"Jacksonville, FL Metro Area",1296676,2007,51871,1.1,4.4,NA,NA,60260900000,30.2341457,-81.7560779,"42346",530,"Jacksonville, FL","Bus",60981288,7294731,825.7,633474,9638777,59798493,10171201,21,100589633,22140854,6098795,52907104,19442880,46473.3672868164,6.20395025219486,94.3977069303555,7.43345060755347,0.488536843436603,46.1167577714094,7.84405742066638
27260,"Jacksonville, FL Metro Area",1296676,2007,51871,1.1,4.4,NA,NA,60260900000,30.2341457,-81.7560779,"42346",530,"Jacksonville, FL","Other",18811094,9301887,0,235911,4424866,3842800,402187,14,100589633,22140854,6098795,52907104,19442880,46473.3672868164,0.868455677527862,16.2891938061388,3.41246849637072,0.181935194296802,2.96357764005812,0.310167690309684
27260,"Jacksonville, FL Metro Area",1296676,2007,51871,1.1,4.4,NA,NA,60260900000,30.2341457,-81.7560779,"42346",530,"Jacksonville, FL","Rail",4610771,336188,5.4,19013,254228,255898,619414,56,100589633,22140854,6098795,52907104,19442880,46473.3672868164,1.00656890665072,13.4591069268395,0.196061313697485,0.0146628764625859,0.197349222164982,0.477693733824024
28140,"Kansas City, MO-KS Metro Area",1980977,2007,53508,1.3,4.1,NA,NA,1.0024e+11,38.9086649,-94.5086766,"43912",678,"Kansas City, MO-KS","Other",12364191,1137704,0,188665,3928007,7224595,647114,NA,91836737,23034594,2806240,51381405,14614498,50601.2942098772,1.83925206854265,38.2932446399703,1.9828635062396,0.095238359657886,3.64698580548891,0.326664065256689
28140,"Kansas City, MO-KS Metro Area",1980977,2007,53508,1.3,4.1,NA,NA,1.0024e+11,38.9086649,-94.5086766,"43912",678,"Kansas City, MO-KS","Bus",66450349,9914671,1448.3,693902,9736310,61548613,15260112,0,91836737,23034594,2806240,51381405,14614498,50601.2942098772,6.32155436710622,88.6992875074578,4.91490310084367,0.35028271403454,31.0698271610423,7.70332618702792
28140,"Kansas City, MO-KS Metro Area",1980977,2007,53508,1.3,4.1,NA,NA,1.0024e+11,38.9086649,-94.5086766,"43912",678,"Kansas City, MO-KS","Rail",0,0,0,0,0,0,0,0,91836737,23034594,2806240,51381405,14614498,50601.2942098772,NA,NA,0,0,0,0
29820,"Las Vegas-Paradise, NV Metro Area",1836333,2007,55996,3.6,3.7,NA,NA,95773900000,36.2142575,-115.013812,"47995",417,"Las Vegas-Henderson, NV","Bus",111762191,46030583,1373,1505188,16707813,220204101,62839475,20,320462983,38516248,111326746,67948024,102671965,52154.974070607,13.1797082598423,146.296742333848,9.09846580113738,0.819670506384191,119.915124871143,34.22008698858
29820,"Las Vegas-Paradise, NV Metro Area",1836333,2007,55996,3.6,3.7,NA,NA,95773900000,36.2142575,-115.013812,"47995",417,"Las Vegas-Henderson, NV","Other",30253029,740852,0,451530,6663336,9670927,894219,NA,320462983,38516248,111326746,67948024,102671965,52154.974070607,1.4513641515301,21.4181272562177,3.62860984363947,0.245886775437788,5.26643424694759,0.486959064614098
29820,"Las Vegas-Paradise, NV Metro Area",1836333,2007,55996,3.6,3.7,NA,NA,95773900000,36.2142575,-115.013812,"47995",417,"San Jose, CA","Other",30253029,740852,0,451530,6663336,9670927,894219,NA,320462983,38516248,111326746,67948024,102671965,52154.974070607,1.4513641515301,21.4181272562177,3.62860984363947,0.245886775437788,5.26643424694759,0.486959064614098
29820,"Las Vegas-Paradise, NV Metro Area",1836333,2007,55996,3.6,3.7,NA,NA,95773900000,36.2142575,-115.013812,"47995",417,"Las Vegas-Henderson, NV","Rail",53688938,29446783,1.2,26771,488298,2217870,9329974,28,320462983,38516248,111326746,67948024,102671965,52154.974070607,4.54204194979295,82.8459900638751,0.265909287694552,0.0145785105424779,1.20777113954822,5.08076367412664
31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",12875587,2007,58047,6.1,3.9,NA,NA,NA,34.1087053,-118.1827455,"51445",1736,"Los Angeles-Long Beach-Anaheim, CA","Other",146892612,10020602,0,2644826,43295253,60558572,6188934,NA,2810727108,584355196,560702863,1089873960,575795089,NA,1.39873468345363,22.8969966266212,3.36258478933815,0.205414013357216,4.7033639709009,0.480671988003343
31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",12875587,2007,58047,6.1,3.9,NA,NA,NA,34.1087053,-118.1827455,"51445",1736,"Los Angeles-Long Beach-Anaheim, CA","Bus",1426106295,364482839,11790.6,13450648,162926475,2259212388,616392926,679,2810727108,584355196,560702863,1089873960,575795089,NA,13.866453490754,167.963089064557,12.6539065752886,1.04466289575768,175.464807002586,47.8729960816544
31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",12875587,2007,58047,6.1,3.9,NA,NA,NA,34.1087053,-118.1827455,"51445",1736,"Los Angeles, CA","Rail",355667061,106765492,919.4,883279,24811355,899302100,94247531,688,2810727108,584355196,560702863,1089873960,575795089,NA,36.2455859424042,1018.14047430087,1.92700767739754,0.0686010664989487,69.8455223827853,7.31986285363145
31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",12875587,2007,58047,6.1,3.9,NA,NA,NA,34.1087053,-118.1827455,"51445",1736,"Los Angeles, CA","Bus",1426106295,364482839,11790.6,13450648,162926475,2259212388,616392926,679,2810727108,584355196,560702863,1089873960,575795089,NA,13.866453490754,167.963089064557,12.6539065752886,1.04466289575768,175.464807002586,47.8729960816544
31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",12875587,2007,58047,6.1,3.9,NA,NA,NA,34.1087053,-118.1827455,"51445",1736,"Los Angeles-Long Beach-Anaheim, CA","Rail",355667061,106765492,919.4,883279,24811355,899302100,94247531,688,2810727108,584355196,560702863,1089873960,575795089,NA,36.2455859424042,1018.14047430087,1.92700767739754,0.0686010664989487,69.8455223827853,7.31986285363145
31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",12875587,2007,58047,6.1,3.9,NA,NA,NA,34.1087053,-118.1827455,"51445",1736,"Los Angeles, CA","Other",146892612,10020602,0,2644826,43295253,60558572,6188934,NA,2810727108,584355196,560702863,1089873960,575795089,NA,1.39873468345363,22.8969966266212,3.36258478933815,0.205414013357216,4.7033639709009,0.480671988003343
31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",12875587,2007,58047,6.1,3.9,NA,NA,NA,34.1087053,-118.1827455,"57709",151,"Mission Viejo-Lake Forest-San Clemente, CA","Bus",1571587,148718,38,19543,184406,792785,462654,0,2861187,0,2237700,281185,342302,NA,4.29912801101916,40.5661873816712,0.0143221431380177,0.00151783371119313,0.0615727267424778,0.0359326530122471
